CustomerID,Customer,Segment,CityID
9943,Shi Miao,Consumer,366
9944,Wencheng Gai,Consumer,366
9945,Yuanjun Dang,Consumer,366
9946,Zhihuan Jia,Consumer,366
9947,Zhixin Chou,Consumer,366
9948,Zian Zhen,Consumer,366
9949,Yingjie Lang,Consumer,367
9950,Longwei Qu,Consumer,368
9951,Xin Xin,Consumer,368
9952,Feng Ji,Consumer,369
9953,Jiayi Yao,Consumer,369
9954,Quan Sang,Consumer,369
9955,Quon Jiang,Consumer,369
9956,Shan Zhang,Consumer,369
9957,Huan Gai,Consumer,370
9958,Jie Ou,Consumer,370
9959,Niu Qiao,Consumer,370
9960,Qing Cheng,Consumer,370
9961,Wenyan Bo,Consumer,370
9962,Zhihuan Man,Consumer,370
9963,Lan Jian,Consumer,371
9964,Weizhe Cen,Consumer,371
9965,Yuanjun Miao,Consumer,371
9966,Bojing Ke,Consumer,372
9967,Jian Lai,Consumer,372
9968,Jian Lou,Consumer,372
9969,Liwei Ao,Consumer,372
9970,Longwei Qu,Consumer,372
9971,Rong Di,Consumer,372
9972,Wang Miao,Consumer,372
9973,Wei Miao,Consumer,372
9974,Yingjie Tan,Consumer,372
9975,Mercedes Peña,Consumer,373
9976,Marisol Pineda,Consumer,374
9977,Sara Uribe,Consumer,375
9978,Fabian Martinez,Consumer,376
9979,Robinson Arenas,Consumer,377
9980,Carmen Zuñiga,Consumer,378
9981,Aida Duque,Consumer,379
9982,Alicia Ortega,Consumer,380
9983,Juan Cortes,Consumer,381
9984,Amparo Velasco,Consumer,382
9985,Edinson Arenas,Consumer,383
9986,Carlos Loaiza,Consumer,384
9987,Antonio Salcedo,Consumer,385
9988,Amparo Romero,Consumer,386
9989,Sergio Henao,Consumer,387
9990,Nubia Moreno,Consumer,388
9991,Mauricio Uribe,Consumer,389
9992,Albert Dominguez,Consumer,390
9993,Arthur Munoz,Consumer,390
9994,Barbara Yuan,Consumer,390
9995,Bianca Harrison,Consumer,390
9996,Bruce Fernandez,Consumer,390
9997,Carly Kumar,Consumer,390
9998,Casey Browning,Consumer,390
9999,Cheryl Alvarez,Consumer,390
10000,Cheryl Gill,Consumer,390
10001,Craig Carlson,Consumer,390
10002,Cristina Beck,Consumer,390
10003,Damien Pal,Consumer,390
10004,Deanna Alvarez,Consumer,390
10005,Jaime Blanco,Consumer,390
10006,Jay Malhotra,Consumer,390
10007,Joe Gomez,Consumer,390
10008,Leah Li,Consumer,390
10009,Mandy Liu,Consumer,390
10010,Mathew Romero,Consumer,390
10011,Michele Suri,Consumer,390
10012,Neil Romero,Consumer,390
10013,Nina Sharma,Consumer,390
10014,Ronald Chandra,Consumer,390
10015,Ronald Lopez,Consumer,390
10016,Shannon Suarez,Consumer,390
10017,Summer Chandra,Consumer,390
10018,Susan Wu,Consumer,390
10019,Tammy Garcia,Consumer,390
10020,Theodore Ruiz,Consumer,390
10021,Tommy Raji,Consumer,390
10022,Willie Liu,Consumer,390
10023,Alisha Luo,Consumer,391
10024,Alvin Luo,Consumer,391
10025,Bobby Subram,Consumer,391
10026,Bruce Chandra,Consumer,391
10027,Bruce Perez,Consumer,391
10028,Christy Goel,Consumer,391
10029,Clinton Rubio,Consumer,391
10030,Dennis Chen,Consumer,391
10031,Dianne Slattengren,Consumer,391
10032,Gerald Rodriguez,Consumer,391
10033,Hector Torres,Consumer,391
10034,Jake Zhang,Consumer,391
10035,Jamie Carlson,Consumer,391
10036,Jessie Chen,Consumer,391
10037,Johnny Goel,Consumer,391
10038,Karla Raji,Consumer,391
10039,Krista Alvarez,Consumer,391
10040,Krista Sanz,Consumer,391
10041,Kristina Raman,Consumer,391
10042,Lori Gutierrez,Consumer,391
10043,Martin Suri,Consumer,391
10044,Meghan Blanco,Consumer,391
10045,Neil Alvarez,Consumer,391
10046,Pedro Chapman,Consumer,391
10047,Rebekah Raman,Consumer,391
10048,Stacey Ma,Consumer,391
10049,Terrence Jai,Consumer,391
10050,Terrence Xu,Consumer,391
10051,Virginia Prasad,Consumer,391
10052,Willie Sharma,Consumer,391
10053,Abigail Powell,Consumer,392
10054,Brandy Martinez,Consumer,392
10055,Brittney Lu,Consumer,392
10056,Chelsea Arun,Consumer,392
10057,Clarence He,Consumer,392
10058,Damien Raje,Consumer,392
10059,Dawn Kumar,Consumer,392
10060,Derrick Martin,Consumer,392
10061,Eddie Alonso,Consumer,392
10062,Emmanuel Arun,Consumer,392
10063,Henry Arun,Consumer,392
10064,Holly Subram,Consumer,392
10065,Jacquelyn Martin,Consumer,392
10066,Janet Ramos,Consumer,392
10067,Jillian Sai,Consumer,392
10068,Kristina Mehta,Consumer,392
10069,Kristine Munoz,Consumer,392
10070,Krystal Chen,Consumer,392
10071,Leah Ma,Consumer,392
10072,Mallory Alvarez,Consumer,392
10073,Margaret Zeng,Consumer,392
10074,Mario Raji,Consumer,392
10075,Martin Rana,Consumer,392
10076,Micheal Alvarez,Consumer,392
10077,Phillip Madan,Consumer,392
10078,Randall Navarro,Consumer,392
10079,Randy Ye,Consumer,392
10080,Sharon Luo,Consumer,392
10081,Tammy Suri,Consumer,392
10082,Tara Black,Consumer,392
10083,Tracy Goel,Consumer,392
10084,Adriana Sai,Consumer,393
10085,Alisha Sun,Consumer,393
10086,Arthur Gonzalez,Consumer,393
10087,Barbara Sharma,Consumer,393
10088,Barbara Wang,Consumer,393
10089,Brenda Suri,Consumer,393
10090,Byron Rubio,Consumer,393
10091,Calvin Goel,Consumer,393
10092,Carrie Browning,Consumer,393
10093,Cindy Madan,Consumer,393
10094,Clinton Gill,Consumer,393
10095,Daisy Ramos,Consumer,393
10096,Dana Muñoz,Consumer,393
10097,Danny Gill,Consumer,393
10098,Darryl Li,Consumer,393
10099,Deanna Chandra,Consumer,393
10100,Donna She,Consumer,393
10101,Douglas Vance,Consumer,393
10102,Drew Yuan,Consumer,393
10103,Ebony Patel,Consumer,393
10104,Eddie Romero,Consumer,393
10105,Erik Diaz,Consumer,393
10106,Gilbert She,Consumer,393
10107,Harold McDonald,Consumer,393
10108,Heidi Rana,Consumer,393
10109,Jacquelyn Blanco,Consumer,393
10110,Jillian Fernandez,Consumer,393
10111,Jimmy Rubio,Consumer,393
10112,Jimmy Serrano,Consumer,393
10113,Joe Gonzalez,Consumer,393
10114,Jon Pal,Consumer,393
10115,Kaitlin Vance,Consumer,393
10116,Kari Serrano,Consumer,393
10117,Karl Pal,Consumer,393
10118,Kate Raje,Consumer,393
10119,Kathryn Goel,Consumer,393
10120,Keith Andersen,Consumer,393
10121,Lee Navarro,Consumer,393
10122,Leslie Ortega,Consumer,393
10123,Lindsey Jai,Consumer,393
10124,Louis Goel,Consumer,393
10125,Marc Ruiz,Consumer,393
10126,Marie Lopez,Consumer,393
10127,Max Blanco,Consumer,393
10128,Melvin Andersen,Consumer,393
10129,Melvin Raje,Consumer,393
10130,Misty Lal,Consumer,393
10131,Nicolas Kumar,Consumer,393
10132,Peter Chander,Consumer,393
10133,Raymond Sanchez,Consumer,393
10134,Rebekah Blanco,Consumer,393
10135,Roberto Alonso,Consumer,393
10136,Ronald Mehta,Consumer,393
10137,Sandra Ye,Consumer,393
10138,Shawn Yuan,Consumer,393
10139,Suzanne Li,Consumer,393
10140,Tabitha Ramos,Consumer,393
10141,Tara Raji,Consumer,393
10142,Tasha Lal,Consumer,393
10143,Valerie Zhao,Consumer,393
10144,Valerie Zhu,Consumer,393
10145,Yolanda Raje,Consumer,393
10146,Alicia Rai,Consumer,394
10147,Beth Blanco,Consumer,394
10148,Bethany Andersen,Consumer,394
10149,Cassandra Prasad,Consumer,394
10150,Cesar Sánchez,Consumer,394
10151,Chelsea Fernandez,Consumer,394
10152,Cheryl Serrano,Consumer,394
10153,Darryl Ye,Consumer,394
10154,Edgar Sanchez,Consumer,394
10155,Erick Sara,Consumer,394
10156,Felicia Moyer,Consumer,394
10157,Franklin Lin,Consumer,394
10158,Franklin Xie,Consumer,394
10159,Hector Ortega,Consumer,394
10160,Jeffery Chen,Consumer,394
10161,Jenny Chander,Consumer,394
10162,Jillian Prasad,Consumer,394
10163,Karla Deng,Consumer,394
10164,Kelli Andersen,Consumer,394
10165,Kendra Suarez,Consumer,394
10166,Lee Carlson,Consumer,394
10167,Lisa Wang,Consumer,394
10168,Regina Vance,Consumer,394
10169,Roberto Gutierrez,Consumer,394
10170,Robyn Gomez,Consumer,394
10171,Roger Black,Consumer,394
10172,Ruben Ramos,Consumer,394
10173,Trisha Zheng,Consumer,394
10174,Wesley Liang,Consumer,394
10175,Willie Shan,Consumer,394
10176,Alison Yuan,Consumer,395
10177,Carly Deng,Consumer,395
10178,Carly Tang,Consumer,395
10179,Cedric He,Consumer,395
10180,Christy Zeng,Consumer,395
10181,Damien Beck,Consumer,395
10182,Derek Xu,Consumer,395
10183,Dominic Perez,Consumer,395
10184,Dustin Anand,Consumer,395
10185,Dustin Kumar,Consumer,395
10186,Erik Dominguez,Consumer,395
10187,Francisco Martinez,Consumer,395
10188,Gary Moreno,Consumer,395
10189,Harold Lopez,Consumer,395
10190,Jaime Nara,Consumer,395
10191,Janelle Rodriguez,Consumer,395
10192,Jill Blanco,Consumer,395
10193,Laura Zhu,Consumer,395
10194,Lindsay Simpson,Consumer,395
10195,Manuel Patel,Consumer,395
10196,Naomi Hernandez,Consumer,395
10197,Nichole Sharma,Consumer,395
10198,Roger Kumar,Consumer,395
10199,Roger Liu,Consumer,395
10200,Russell Tang,Consumer,395
10201,Ruth Mehta,Consumer,395
10202,Terrence Nara,Consumer,395
10203,Trisha Sun,Consumer,395
10204,Trisha Zhang,Consumer,395
10205,Warren Goel,Consumer,395
10206,Alan Liu,Consumer,396
10207,Alicia Sharma,Consumer,396
10208,Alvin Tang,Consumer,396
10209,Armando Romero,Consumer,396
10210,Arthur Alonso,Consumer,396
10211,Audrey Martin,Consumer,396
10212,Beth Gomez,Consumer,396
10213,Bruce Ashe,Consumer,396
10214,Candice Zhang,Consumer,396
10215,Carolyn Rowe,Consumer,396
10216,Casey Nath,Consumer,396
10217,Clinton Dominguez,Consumer,396
10218,Colleen Zhao,Consumer,396
10219,Damien Ma,Consumer,396
10220,Donald Martinez,Consumer,396
10221,Drew Nara,Consumer,396
10222,Ebony Alvarez,Consumer,396
10223,Edgar Madan,Consumer,396
10224,Emmanuel Garcia,Consumer,396
10225,Erika Alvarez,Consumer,396
10226,Evelyn Sara,Consumer,396
10227,Felicia Carlson,Consumer,396
10228,Franklin Zhao,Consumer,396
10229,Geoffrey Rana,Consumer,396
10230,George McDonald,Consumer,396
10231,Gilbert Tang,Consumer,396
10232,Grant Shan,Consumer,396
10233,Heather Liang,Consumer,396
10234,Holly Lopez,Consumer,396
10235,Jay Sanz,Consumer,396
10236,Jill Serrano,Consumer,396
10237,Katie Xu,Consumer,396
10238,Kelli Lal,Consumer,396
10239,Kelsey Chande,Consumer,396
10240,Kelsey Rai,Consumer,396
10241,Kristina Patel,Consumer,396
10242,Lacey Lal,Consumer,396
10243,Larry Suarez,Consumer,396
10244,Lindsey Pal,Consumer,396
10245,Lisa Zhou,Consumer,396
10246,Mary Smith,Consumer,396
10247,Meredith Gomez,Consumer,396
10248,Michele Martinez,Consumer,396
10249,Nichole Tang,Consumer,396
10250,Nicolas Anand,Consumer,396
10251,Philip Sanz,Consumer,396
10252,Raul Deng,Consumer,396
10253,Raymond Lopez,Consumer,396
10254,Robyn Carlson,Consumer,396
10255,Rodney Jimenez,Consumer,396
10256,Rosa He,Consumer,396
10257,Ruben Ruiz,Consumer,396
10258,Sheila Romero,Consumer,396
10259,Stefanie Rodriguez,Consumer,396
10260,Tamara Andersen,Consumer,396
10261,Terrence Shan,Consumer,396
10262,Trisha Chen,Consumer,396
10263,Trisha She,Consumer,396
10264,Veronica Prasad,Consumer,396
10265,Veronica Vance,Consumer,396
10266,Barbara Raji,Consumer,397
10267,Barry Rodriguez,Consumer,397
10268,Christine Jai,Consumer,397
10269,Curtis Li,Consumer,397
10270,Donna Rai,Consumer,397
10271,Erick Vance,Consumer,397
10272,Gregory Tang,Consumer,397
10273,Jamie Liu,Consumer,397
10274,Jeffery Liang,Consumer,397
10275,Jerome Rubio,Consumer,397
10276,Jessie Gao,Consumer,397
10277,Jill Ramos,Consumer,397
10278,Joe Raman,Consumer,397
10279,Joe Suri,Consumer,397
10280,Julio Diaz,Consumer,397
10281,Lindsey Tang,Consumer,397
10282,Meredith Perez,Consumer,397
10283,Mohamed Pal,Consumer,397
10284,Nichole Deng,Consumer,397
10285,Nichole Shan,Consumer,397
10286,Oliver Clarke,Consumer,397
10287,Omar Raje,Consumer,397
10288,Pedro Prasad,Consumer,397
10289,Raul Black,Consumer,397
10290,Raul Raji,Consumer,397
10291,Roger Holt,Consumer,397
10292,Sandra Gao,Consumer,397
10293,Steve Wu,Consumer,397
10294,Suzanne Ma,Consumer,397
10295,Theodore Romero,Consumer,397
10296,Walter Ortega,Consumer,397
10297,Amanda Hughes,Consumer,398
10298,Andrew Jones,Consumer,398
10299,Bridget Raje,Consumer,398
10300,Cara Zhou,Consumer,398
10301,Casey Gutierrez,Consumer,398
10302,Chad Nath,Consumer,398
10303,Cindy Prasad,Consumer,398
10304,Cole Reed,Consumer,398
10305,Cynthia Raman,Consumer,398
10306,Daisy Gutierrez,Consumer,398
10307,Damien Nara,Consumer,398
10308,Elijah Wright,Consumer,398
10309,Emma Morris,Consumer,398
10310,Faith Wood,Consumer,398
10311,Francis Alonso,Consumer,398
10312,Gabriella Hill,Consumer,398
10313,Haley Brooks,Consumer,398
10314,Isabella Foster,Consumer,398
10315,Jaime Romero,Consumer,398
10316,James Lopez,Consumer,398
10317,James Sharma,Consumer,398
10318,Jamie Chow,Consumer,398
10319,Jose Perry,Consumer,398
10320,Kari Muñoz,Consumer,398
10321,Katherine Gonzales,Consumer,398
10322,Kelly Long,Consumer,398
10323,Levi Sara,Consumer,398
10324,Logan Wright,Consumer,398
10325,Lucas Jackson,Consumer,398
10326,Marcus Clark,Consumer,398
10327,Marissa Bryant,Consumer,398
10328,Marissa Henderson,Consumer,398
10329,Marshall Lin,Consumer,398
10330,Melody Gomez,Consumer,398
10331,Melvin Xu,Consumer,398
10332,Michele Perez,Consumer,398
10333,Molly Walker,Consumer,398
10334,Natalie Alexander,Consumer,398
10335,Natalie Stewart,Consumer,398
10336,Nathan Jenkins,Consumer,398
10337,Randy Zhang,Consumer,398
10338,Rebekah Johnsen,Consumer,398
10339,Renee Hernandez,Consumer,398
10340,Richard Sanders,Consumer,398
10341,Robin Ortega,Consumer,398
10342,Ruben Hernandez,Consumer,398
10343,Sabrina Martin,Consumer,398
10344,Sara Brooks,Consumer,398
10345,Shannon Navarro,Consumer,398
10346,Sharon Shan,Consumer,398
10347,Stacey Zhu,Consumer,398
10348,Stephanie Stone,Consumer,398
10349,Teresa Gutierrez,Consumer,398
10350,Terry Nara,Consumer,398
10351,Tommy Xie,Consumer,398
10352,Vincent Liu,Consumer,398
10353,Ariana Collins,Consumer,399
10354,Aaron Shan,Consumer,400
10355,Adam Hughes,Consumer,400
10356,Alexis Coleman,Consumer,400
10357,Alisha Ma,Consumer,400
10358,Ana Alexander,Consumer,400
10359,Arturo Rai,Consumer,400
10360,Blake Jenkins,Consumer,400
10361,Bonnie Luo,Consumer,400
10362,Bonnie Tang,Consumer,400
10363,Briana Ruiz,Consumer,400
10364,Caleb Jenkins,Consumer,400
10365,Cameron Anderson,Consumer,400
10366,Chad Deng,Consumer,400
10367,Claudia He,Consumer,400
10368,Clifford Perez,Consumer,400
10369,Devin Torres,Consumer,400
10370,Donald Madan,Consumer,400
10371,Emma Williams,Consumer,400
10372,Erika Carlson,Consumer,400
10373,Francis Moreno,Consumer,400
10374,Francisco Ashe,Consumer,400
10375,Frederick Perez,Consumer,400
10376,Gabriel Coleman,Consumer,400
10377,Gabriel Hernandez,Consumer,400
10378,Gabriel Phillips,Consumer,400
10379,George Raman,Consumer,400
10380,Hannah Lee,Consumer,400
10381,Hector Diaz,Consumer,400
10382,Heidi Kapoor,Consumer,400
10383,Isabel Alexander,Consumer,400
10384,Isaiah Cox,Consumer,400
10385,Jasmine Robinson,Consumer,400
10386,Jenny Raji,Consumer,400
10387,Jill Travers,Consumer,400
10388,Jimmy Gutierrez,Consumer,400
10389,Joshua Garcia,Consumer,400
10390,Kate Becker,Consumer,400
10391,Kayla Jackson,Consumer,400
10392,Kayla Jenkins,Consumer,400
10393,Lisa Lin,Consumer,400
10394,Lori Gill,Consumer,400
10395,Mackenzie Scott,Consumer,400
10396,Madison Walker,Consumer,400
10397,Maria Hernandez,Consumer,400
10398,Mariah Cooper,Consumer,400
10399,Marshall Liang,Consumer,400
10400,Nichole Black,Consumer,400
10401,Noah Thompson,Consumer,400
10402,Orlando Torres,Consumer,400
10403,Robyn Ortega,Consumer,400
10404,Roger Raje,Consumer,400
10405,Shannon Martin,Consumer,400
10406,Thomas King,Consumer,400
10407,Tracy Raji,Consumer,400
10408,Wayne Lal,Consumer,400
10409,Abigail Garcia,Consumer,401
10410,Adrienne Torres,Consumer,401
10411,Andre Sara,Consumer,401
10412,Benjamin Anderson,Consumer,401
10413,Bonnie Yuan,Consumer,401
10414,Brent Lin,Consumer,401
10415,Briana Alonso,Consumer,401
10416,Brianna Stewart,Consumer,401
10417,Brittney Guo,Consumer,401
10418,Calvin Shan,Consumer,401
10419,Candice Hu,Consumer,401
10420,Carlos Cook,Consumer,401
10421,Carlos Kelly,Consumer,401
10422,Carrie Ortega,Consumer,401
10423,Casey Chander,Consumer,401
10424,Cassidy Washington,Consumer,401
10425,Cedric Wu,Consumer,401
10426,Cedric Zhang,Consumer,401
10427,Christy Wang,Consumer,401
10428,Clarence Nath,Consumer,401
10429,Clayton Beck,Consumer,401
10430,Colleen Chavez,Consumer,401
10431,Corey Kumar,Consumer,401
10432,Dalton Kelly,Consumer,401
10433,Deb Wagner,Consumer,401
10434,Deborah McDonald,Consumer,401
10435,Denise Patel,Consumer,401
10436,Devin Anderson,Consumer,401
10437,Dominic Fernandez,Consumer,401
10438,Douglas Raman,Consumer,401
10439,Edwin Xie,Consumer,401
10440,Edwin Zhao,Consumer,401
10441,Ernest Ye,Consumer,401
10442,Ethan Smith,Consumer,401
10443,Fernando Mitchell,Consumer,401
10444,Francis Blanco,Consumer,401
10445,Frederick Prasad,Consumer,401
10446,Gabrielle Ross,Consumer,401
10447,Gary Ortega,Consumer,401
10448,Hailey Ross,Consumer,401
10449,Haley Parker,Consumer,401
10450,Heather Wu,Consumer,401
10451,Heidi Patel,Consumer,401
10452,Heidi Sanchez,Consumer,401
10453,Isaiah Stone,Consumer,401
10454,Jan Watson,Consumer,401
10455,Janet Sheperdigian,Consumer,401
10456,Jarrod Martinez,Consumer,401
10457,Jennifer Howard,Consumer,401
10458,Jésus Gomez,Consumer,401
10459,Jill Gill,Consumer,401
10460,Joe Carlson,Consumer,401
10461,Joe Romero,Consumer,401
10462,Jose Thomas,Consumer,401
10463,Joy Navarro,Consumer,401
10464,Julia Edwards,Consumer,401
10465,Katie Holt,Consumer,401
10466,Katie Yuan,Consumer,401
10467,Kellie Moreno,Consumer,401
10468,Kelvin Guo,Consumer,401
10469,Krista Gill,Consumer,401
10470,Kristin Rai,Consumer,401
10471,Kristina Rana,Consumer,401
10472,Kristina Schmidt,Consumer,401
10473,Lolan Song,Consumer,401
10474,Lori Dominguez,Consumer,401
10475,Lucas Evans,Consumer,401
10476,Lydia Subram,Consumer,401
10477,Makayla Morgan,Consumer,401
10478,Marcus Hayes,Consumer,401
10479,Mario Black,Consumer,401
10480,Mary Foster,Consumer,401
10481,Mayra Chandra,Consumer,401
10482,Nina Black,Consumer,401
10483,Raul Kumar,Consumer,401
10484,Reginald Moreno,Consumer,401
10485,Richard Martinez,Consumer,401
10486,Ross Madan,Consumer,401
10487,Samuel Lopez,Consumer,401
10488,Shane Subram,Consumer,401
10489,Spencer Griffin,Consumer,401
10490,Stacey Guo,Consumer,401
10491,Tamara Black,Consumer,401
10492,Todd She,Consumer,401
10493,Tonya Anand,Consumer,401
10494,Whitney Mehta,Consumer,401
10495,Alan Zeng,Consumer,402
10496,Allen Lopez,Consumer,402
10497,Brenda Kapoor,Consumer,402
10498,Danny Munoz,Consumer,402
10499,Desiree Carlson,Consumer,402
10500,Devon Tang,Consumer,402
10501,Dominique Sai,Consumer,402
10502,Gilbert Lal,Consumer,402
10503,Ivan Malhotra,Consumer,402
10504,Janelle Lopez,Consumer,402
10505,Jay Nicholls,Consumer,402
10506,Joel Patel,Consumer,402
10507,Jonathon Hernandez,Consumer,402
10508,Kelli Chander,Consumer,402
10509,Kristi Randall,Consumer,402
10510,Lisa Zhu,Consumer,402
10511,Mallory Martin,Consumer,402
10512,Marie Sai,Consumer,402
10513,Maurice Pal,Consumer,402
10514,Meagan Subram,Consumer,402
10515,Meredith Schmidt,Consumer,402
10516,Nancy Kapoor,Consumer,402
10517,Nichole Lal,Consumer,402
10518,Nicolas Tang,Consumer,402
10519,Paula Martin,Consumer,402
10520,Peter Anand,Consumer,402
10521,Randall Sanz,Consumer,402
10522,Ronnie Xu,Consumer,402
10523,Shannon Liu,Consumer,402
10524,Sharon Deng,Consumer,402
10525,Beau O'Connor,Consumer,403
10526,Adam King,Consumer,404
10527,Angel Richardson,Consumer,404
10528,Ariana Bailey,Consumer,404
10529,Arianna Morgan,Consumer,404
10530,Arturo Zhao,Consumer,404
10531,Barry Patel,Consumer,404
10532,Benjamin Thompson,Consumer,404
10533,Bryan Rogers,Consumer,404
10534,Carson Russell,Consumer,404
10535,Casey Jai,Consumer,404
10536,Cole Cox,Consumer,404
10537,Dalton Scott,Consumer,404
10538,Deanna Rodriguez,Consumer,404
10539,Donald Arun,Consumer,404
10540,Ebony Gomez,Consumer,404
10541,Eduardo Butler,Consumer,404
10542,Eduardo Gonzalez,Consumer,404
10543,Emma Russell,Consumer,404
10544,Evelyn Gonzalez,Consumer,404
10545,Gabriella James,Consumer,404
10546,Gabriella Young,Consumer,404
10547,Gilbert Xie,Consumer,404
10548,Harold Madan,Consumer,404
10549,Holly Raman,Consumer,404
10550,Hunter Smith,Consumer,404
10551,Isaac Evans,Consumer,404
10552,Jamie Rubio,Consumer,404
10553,Juan Romero,Consumer,404
10554,Julia Richardson,Consumer,404
10555,Kara Goel,Consumer,404
10556,Kari Perez,Consumer,404
10557,Kelli Zeng,Consumer,404
10558,Latasha Ramos,Consumer,404
10559,Latoya Sharma,Consumer,404
10560,Lindsay Lal,Consumer,404
10561,Margaret Patterson,Consumer,404
10562,Marie Rana,Consumer,404
10563,Martin Lopez,Consumer,404
10564,Melanie Patterson,Consumer,404
10565,Micah Hu,Consumer,404
10566,Micheal Carlson,Consumer,404
10567,Michelle Townsend,Consumer,404
10568,Miguel Carter,Consumer,404
10569,Misty Deng,Consumer,404
10570,Omar Yuan,Consumer,404
10571,Ramon She,Consumer,404
10572,Ramon Wu,Consumer,404
10573,Riley Alexander,Consumer,404
10574,Ruth Malhotra,Consumer,404
10575,Samuel Brown,Consumer,404
10576,Savannah Brooks,Consumer,404
10577,Sydney Perry,Consumer,404
10578,Teresa Romero,Consumer,404
10579,Todd Zeng,Consumer,404
10580,Virginia Mehta,Consumer,404
10581,Wayne Sharma,Consumer,404
10582,Adam Butler,Consumer,405
10583,Alberto Gutierrez,Consumer,405
10584,Allen Subram,Consumer,405
10585,Andre Rana,Consumer,405
10586,Autumn Gao,Consumer,405
10587,Bianca Yang,Consumer,405
10588,Blake Butler,Consumer,405
10589,Blake Diaz,Consumer,405
10590,Brad Raje,Consumer,405
10591,Brianna Kelly,Consumer,405
10592,Bruce Raman,Consumer,405
10593,Bryan Rivera,Consumer,405
10594,Chase Rivera,Consumer,405
10595,Christian Russell,Consumer,405
10596,Christine Shan,Consumer,405
10597,Christy Chande,Consumer,405
10598,Claudia Sun,Consumer,405
10599,Dalton Martinez,Consumer,405
10600,Dawn Ye,Consumer,405
10601,Dylan Sharma,Consumer,405
10602,Edward Edwards,Consumer,405
10603,Gina Gutierrez,Consumer,405
10604,Haley Washington,Consumer,405
10605,Heidi Fernandez,Consumer,405
10606,Hunter Henderson,Consumer,405
10607,Jacob Wilson,Consumer,405
10608,Jaime Diaz,Consumer,405
10609,Janet Diaz,Consumer,405
10610,Janet Jimenez,Consumer,405
10611,Jose Mitchell,Consumer,405
10612,Katherine Campbell,Consumer,405
10613,Kelvin Rai,Consumer,405
10614,Kevin Simmons,Consumer,405
10615,Larry Alonso,Consumer,405
10616,Leonard Luo,Consumer,405
10617,Lucas Jones,Consumer,405
10618,Luke Green,Consumer,405
10619,Megan Ramirez,Consumer,405
10620,Megan Stewart,Consumer,405
10621,Meghan Munoz,Consumer,405
10622,Melanie Cox,Consumer,405
10623,Naomi Sanz,Consumer,405
10624,Natasha Sanz,Consumer,405
10625,Omar Lal,Consumer,405
10626,Omar Nara,Consumer,405
10627,Roger Nara,Consumer,405
10628,Savannah Gray,Consumer,405
10629,Sean Adams,Consumer,405
10630,Seth Baker,Consumer,405
10631,Shish Shridhar,Consumer,405
10632,Sydney Walker,Consumer,405
10633,Tammy Gonzalez,Consumer,405
10634,Theodore Moreno,Consumer,405
10635,Toni Sara,Consumer,405
10636,Willie Sun,Consumer,405
10637,Aaron Russell,Consumer,406
10638,Alberto Rowe,Consumer,406
10639,Alejandro Lin,Consumer,406
10640,Alejandro Sun,Consumer,406
10641,Alexandria Diaz,Consumer,406
10642,Alexia Foster,Consumer,406
10643,Anna Henderson,Consumer,406
10644,Anna Moore,Consumer,406
10645,Arthur Navarro,Consumer,406
10646,Arthur Rana,Consumer,406
10647,Arturo Zhang,Consumer,406
10648,Barbara Rai,Consumer,406
10649,Brian Sanchez,Consumer,406
10650,Carolyn Kapoor,Consumer,406
10651,Charles James,Consumer,406
10652,Charles Turner,Consumer,406
10653,Christina Brooks,Consumer,406
10654,Dalton Rivera,Consumer,406
10655,Dawn Guo,Consumer,406
10656,Dawn Sharma,Consumer,406
10657,Erin Cooper,Consumer,406
10658,Francis Hernandez,Consumer,406
10659,Francisco Raman,Consumer,406
10660,Grace Miller,Consumer,406
10661,Hailey Perry,Consumer,406
10662,Haley Nelson,Consumer,406
10663,Isabella Gonzales,Consumer,406
10664,Jackson Edwards,Consumer,406
10665,Jacob Lee,Consumer,406
10666,Jacqueline Morris,Consumer,406
10667,Jamie Cai,Consumer,406
10668,Jessica Rodriguez,Consumer,406
10669,Jill Ruiz,Consumer,406
10670,Jillian Kapoor,Consumer,406
10671,Joanna Hernandez,Consumer,406
10672,Joel Chapman,Consumer,406
10673,Kara Shen,Consumer,406
10674,Kelly Washington,Consumer,406
10675,Kristina Garcia,Consumer,406
10676,Lauren Morgan,Consumer,406
10677,Levi Subram,Consumer,406
10678,Luka Bennett,Consumer,406
10679,Luke Nelson,Consumer,406
10680,Marco Sai,Consumer,406
10681,Melinda Romero,Consumer,406
10682,Melvin Ashe,Consumer,406
10683,Randy Zeng,Consumer,406
10684,Robyn Romero,Consumer,406
10685,Rodney Munoz,Consumer,406
10686,Samantha Smith,Consumer,406
10687,Sandra Liang,Consumer,406
10688,Shawn Jai,Consumer,406
10689,Stephanie Diaz,Consumer,406
10690,Taylor Reed,Consumer,406
10691,Todd Huang,Consumer,406
10692,Zachary Davis,Consumer,406
10693,Allen Gonzalez,Consumer,407
10694,Arthur Gutierrez,Consumer,407
10695,Arthur Sara,Consumer,407
10696,Brent Stone,Consumer,407
10697,Bruce Garcia,Consumer,407
10698,Cassandra Patel,Consumer,407
10699,Colleen Cai,Consumer,407
10700,Dawn Gao,Consumer,407
10701,Eugene Xu,Consumer,407
10702,Evelyn Malhotra,Consumer,407
10703,Jake Wu,Consumer,407
10704,Jésus Ortega,Consumer,407
10705,Johnathan Malhotra,Consumer,407
